"No.","Time","Source","Destination","Protocol","Length","Info"
"1234","44.685178019","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"1235","44.685178203","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"1236","44.826138042","Netgear_75:fa:7a","Broadcast","LOOP","60","No valid function found"
"1237","44.826138237","Netgear_75:fa:7a","Broadcast","LOOP","60","No valid function found"
"1238","44.833057045","172.16.0.59","172.16.0.100","DNS","96","Standard query 0x6962 A push.services.mozilla.com OPT"
"1239","44.833195152","172.16.0.59","172.16.0.100","DNS","96","Standard query 0xe94b AAAA push.services.mozilla.com OPT"
"1240","44.852214163","172.16.0.100","172.16.0.59","DNS","150","Standard query response 0x6962 A push.services.mozilla.com CNAME autopush.prod.mozaws.net A 34.107.243.93 OPT"
"1241","44.852264407","VMware_45:3c:fc","Broadcast","ARP","60","Who has 172.16.0.59? Tell 172.16.0.100"
"1242","44.852264445","VMware_45:3c:fc","Broadcast","ARP","60","Who has 172.16.0.59? Tell 172.16.0.100"
"1243","44.852356355","Dell_af:1f:de","VMware_45:3c:fc","ARP","60","172.16.0.59 is at a4:bb:6d:af:1f:de"
"1244","44.856480530","172.16.0.100","172.16.0.59","DNS","134","Standard query response 0xe94b AAAA push.services.mozilla.com CNAME autopush.prod.mozaws.net OPT"
"1245","44.856831488","172.16.0.59","172.16.0.100","DNS","95","Standard query 0x9bdb AAAA autopush.prod.mozaws.net OPT"
"1246","44.857001212","172.16.0.100","172.16.0.59","DNS","180","Standard query response 0x9bdb AAAA autopush.prod.mozaws.net SOA ns-1260.awsdns-29.org OPT"
"1247","44.858456881","172.16.0.59","172.16.0.100","DNS","95","Standard query 0x30ed AAAA autopush.prod.mozaws.net OPT"
"1248","44.858625676","172.16.0.100","172.16.0.59","DNS","180","Standard query response 0x30ed AAAA autopush.prod.mozaws.net SOA ns-1260.awsdns-29.org OPT"
"1249","44.859759885","172.16.0.59","34.107.243.93","TCP","74","54348  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3618320131 TSecr=0 WS=128"
"1250","44.866940665","34.107.243.93","172.16.0.59","TCP","74","443  >  54348 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM=1 TSval=3997970945 TSecr=3618320131 WS=256"
"1251","44.867073920","172.16.0.59","34.107.243.93","TCP","66","54348  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3618320138 TSecr=3997970945"
"1252","44.871517283","172.16.0.59","34.107.243.93","TLSv1.3","716","Client Hello"
"1253","44.878453591","34.107.243.93","172.16.0.59","TCP","66","443  >  54348 [ACK] Seq=1 Ack=651 Win=67072 Len=0 TSval=3997970957 TSecr=3618320143"
"1254","44.887301079","34.107.243.93","172.16.0.59","TLSv1.3","278","Server Hello, Change Cipher Spec, Application Data"
"1255","44.887379057","172.16.0.59","34.107.243.93","TCP","66","54348  >  443 [ACK] Seq=651 Ack=213 Win=64128 Len=0 TSval=3618320159 TSecr=3997970966"
"1256","44.888359927","172.16.0.59","34.107.243.93","TLSv1.3","130","Change Cipher Spec, Application Data"
"1257","44.888611327","172.16.0.59","34.107.243.93","TLSv1.3","236","Application Data"
"1258","44.895333817","34.107.243.93","172.16.0.59","TLSv1.3","620","Application Data, Application Data"
"1259","44.896005499","34.107.243.93","172.16.0.59","TLSv1.3","97","Application Data"
"1260","44.896005654","172.16.0.59","34.107.243.93","TLSv1.3","97","Application Data"
"1261","44.896399722","172.16.0.59","34.107.243.93","TCP","74","54356  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3618320168 TSecr=0 WS=128"
"1262","44.899221739","Dell_0d:f8:2c","Broadcast","ARP","60","Who has 172.16.0.142? Tell 172.16.0.73"
"1263","44.899221890","Dell_0d:f8:2c","Broadcast","ARP","60","Who has 172.16.0.142? Tell 172.16.0.73"
"1264","44.903642726","34.107.243.93","172.16.0.59","TCP","74","443  >  54356 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM=1 TSval=3754599761 TSecr=3618320168 WS=256"
"1265","44.903702761","172.16.0.59","34.107.243.93","TCP","66","54356  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3618320175 TSecr=3754599761"
"1266","44.907772800","34.107.243.93","172.16.0.59","TCP","66","443  >  54348 [ACK] Seq=798 Ack=916 Win=68352 Len=0 TSval=3997970986 TSecr=3618320167"
"1267","44.907887608","172.16.0.59","34.107.243.93","TLSv1.3","707","Client Hello"
"1268","44.914818182","34.107.243.93","172.16.0.59","TCP","66","443  >  54356 [ACK] Seq=1 Ack=642 Win=67072 Len=0 TSval=3754599772 TSecr=3618320179"
"1269","44.923532581","34.107.243.93","172.16.0.59","TLSv1.3","284","Server Hello, Change Cipher Spec, Application Data"
"1270","44.923681661","172.16.0.59","34.107.243.93","TCP","66","54356  >  443 [ACK] Seq=642 Ack=219 Win=64128 Len=0 TSval=3618320195 TSecr=3754599781"
"1271","44.924601058","172.16.0.59","34.107.243.93","TLSv1.3","130","Change Cipher Spec, Application Data"
"1272","44.924765888","172.16.0.59","34.107.243.93","TLSv1.3","690","Application Data"
"1273","44.931391611","34.107.243.93","172.16.0.59","TCP","66","443  >  54356 [ACK] Seq=219 Ack=1330 Win=68352 Len=0 TSval=3754599789 TSecr=3618320196"
"1274","44.939327768","172.16.0.59","34.107.243.93","TCP","66","54348  >  443 [ACK] Seq=916 Ack=798 Win=64128 Len=0 TSval=3618320211 TSecr=3997970974"
"1275","44.953804525","Netgear_75:f9:f3","Broadcast","LOOP","60","No valid function found"
"1276","44.953804682","Netgear_75:f9:f3","Broadcast","LOOP","60","No valid function found"
"1277","44.976896543","34.107.243.93","172.16.0.59","TLSv1.3","832","Application Data, Application Data"
"1278","44.981148057","172.16.0.59","34.107.243.93","TLSv1.3","205","Application Data"
"1279","44.992608098","34.107.243.93","172.16.0.59","TCP","66","443  >  54356 [ACK] Seq=985 Ack=1469 Win=69632 Len=0 TSval=3754599850 TSecr=3618320252"
"1280","45.030758633","34.107.243.93","172.16.0.59","TLSv1.3","258","Application Data"
"1281","45.034274096","172.16.0.59","172.16.0.100","DNS","108","Standard query 0x96ad A firefox.settings.services.mozilla.com OPT"
"1282","45.034428100","172.16.0.59","172.16.0.100","DNS","108","Standard query 0xa049 AAAA firefox.settings.services.mozilla.com OPT"
"1283","45.067875861","172.16.0.100","172.16.0.59","DNS","186","Standard query response 0x96ad A firefox.settings.services.mozilla.com CNAME prod.remote-settings.prod.webservices.mozgcp.net A 34.149.100.209 OPT"
"1284","45.069151333","172.16.0.59","34.149.100.209","TCP","74","46066  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2376073934 TSecr=0 WS=128"
"1285","45.071344090","172.16.0.59","34.107.243.93","TCP","66","54356  >  443 [ACK] Seq=1469 Ack=1177 Win=64128 Len=0 TSval=3618320343 TSecr=3754599888"
"1286","45.076747250","172.16.0.100","172.16.0.59","DNS","170","Standard query response 0xa049 AAAA firefox.settings.services.mozilla.com CNAME prod.remote-settings.prod.webservices.mozgcp.net OPT"
"1287","45.077164702","172.16.0.59","172.16.0.100","DNS","119","Standard query 0x6737 AAAA prod.remote-settings.prod.webservices.mozgcp.net OPT"
"1288","45.077342872","172.16.0.100","172.16.0.59","DNS","212","Standard query response 0x6737 AAAA prod.remote-settings.prod.webservices.mozgcp.net SOA ns-cloud-a1.googledomains.com OPT"
"1289","45.081652785","34.149.100.209","172.16.0.59","TCP","74","443  >  46066 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM=1 TSval=514947816 TSecr=2376073934 WS=256"
"1290","45.081728029","172.16.0.59","34.149.100.209","TCP","66","46066  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2376073947 TSecr=514947816"
"1291","45.081969198","172.16.0.59","34.149.100.209","TLSv1.2","583","Client Hello"
"1292","45.084349064","172.16.0.58","172.16.0.59","SCTP","82","DATA (TSN=45) "
"1293","45.084349221","172.16.0.58","172.16.0.59","SCTP","82","DATA (TSN=45) (retransmission) "
"1294","45.084679888","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=45, Arwnd=106496) DATA (TSN=45) "
"1295","45.084679981","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=45, Arwnd=106496) DATA (TSN=45) (retransmission) "
"1296","45.094604250","34.149.100.209","172.16.0.59","TCP","66","443  >  46066 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=514947829 TSecr=2376073947"
"1297","45.103483105","34.149.100.209","172.16.0.59","TLSv1.2","222","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"1298","45.103483283","172.16.0.59","34.149.100.209","TCP","66","46066  >  443 [ACK] Seq=518 Ack=157 Win=64128 Len=0 TSval=2376073969 TSecr=514947837"
"1299","45.103970727","172.16.0.59","34.149.100.209","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"1300","45.104330840","172.16.0.59","34.149.100.209","TLSv1.2","243","Application Data"
"1301","45.104385971","172.16.0.59","34.149.100.209","TLSv1.2","389","Application Data"
"1302","45.117249844","34.149.100.209","172.16.0.59","TLSv1.2","135","Application Data"
"1303","45.117250023","34.149.100.209","172.16.0.59","TCP","66","443  >  46066 [ACK] Seq=226 Ack=1069 Win=68864 Len=0 TSval=514947851 TSecr=2376073970"
"1304","45.117474276","172.16.0.59","34.149.100.209","TLSv1.2","104","Application Data"
"1305","45.117565017","34.149.100.209","172.16.0.59","TLSv1.2","104","Application Data"
"1306","45.119089807","34.149.100.209","172.16.0.59","TLSv1.2","395","Application Data"
"1307","45.119089985","34.149.100.209","172.16.0.59","TLSv1.2","158","Application Data"
"1308","45.119090065","34.149.100.209","172.16.0.59","TLSv1.2","112","Application Data"
"1309","45.119514623","172.16.0.59","34.149.100.209","TCP","66","46066  >  443 [ACK] Seq=1107 Ack=731 Win=64128 Len=0 TSval=2376073985 TSecr=514947852"
"1310","45.119567793","172.16.0.59","34.149.100.209","TLSv1.2","112","Application Data"
"1311","45.132543207","34.149.100.209","172.16.0.59","TCP","66","443  >  46066 [ACK] Seq=731 Ack=1153 Win=68864 Len=0 TSval=514947867 TSecr=2376073983"
"1312","45.199875767","Dell_51:44:0f","Broadcast","ARP","60","Who has 172.16.0.65? Tell 172.16.0.139"
"1313","45.199876033","Dell_51:44:0f","Broadcast","ARP","60","Who has 172.16.0.65? Tell 172.16.0.139"
"1314","45.265090317","Netgear_16:1a:25","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:09:7c:2d:d6:40  Cost = 225008  Port = 0x8001"
"1315","45.265443440","Netgear_16:1a:25","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:09:7c:2d:d6:40  Cost = 225008  Port = 0x8002"
"1316","45.288582993","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=45, Arwnd=106496) "
"1317","45.288583173","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=45, Arwnd=106496) "
"1318","45.334163566","172.16.0.59","172.16.0.58","SCTP","74","DATA (TSN=45) "
"1319","45.334163976","172.16.0.59","172.16.0.58","SCTP","74","DATA (TSN=45) (retransmission) "
"1320","45.334550853","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=45, Arwnd=106496) DATA (TSN=45) "
"1321","45.334550978","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=45, Arwnd=106496) DATA (TSN=45) (retransmission) "
"1322","45.342553147","JuniperN_c6:6b:c1","Broadcast","ARP","60","Who has 172.16.0.1? Tell 172.16.10.209"
"1323","45.342553322","JuniperN_c6:6b:c1","Broadcast","ARP","60","Who has 172.16.0.1? Tell 172.16.10.209"
"1324","45.379972802","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"1325","45.379972933","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"1326","45.391042492","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"1327","45.391042669","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"1328","45.523861500","JuniperN_c6:6b:c1","Broadcast","ARP","64","ARP Announcement for 172.16.10.209"
"1329","45.523861768","JuniperN_c6:6b:c1","Broadcast","ARP","64","ARP Announcement for 172.16.10.209"
"1330","45.535369071","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=45, Arwnd=106496) "
"1331","45.535369245","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=45, Arwnd=106496) "
"1332","45.686146084","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"1333","45.686146306","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"1334","45.754629115","Dell_0a:20:fc","Broadcast","ARP","60","Who has 172.16.0.122? Tell 172.16.0.97"
"1335","45.754629318","Dell_0a:20:fc","Broadcast","ARP","60","Who has 172.16.0.122? Tell 172.16.0.97"
"1336","45.899003834","Dell_0d:f8:2c","Broadcast","ARP","60","Who has 172.16.0.142? Tell 172.16.0.73"
"1337","45.899004181","Dell_0d:f8:2c","Broadcast","ARP","60","Who has 172.16.0.142? Tell 172.16.0.73"
"1338","46.086229324","172.16.0.58","172.16.0.59","SCTP","74","DATA (TSN=46) "
"1339","46.086229588","172.16.0.58","172.16.0.59","SCTP","74","DATA (TSN=46) (retransmission) "
"1340","46.086667793","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=46, Arwnd=106496) DATA (TSN=46) "
"1341","46.086667970","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=46, Arwnd=106496) DATA (TSN=46) (retransmission) "
"1342","46.288620180","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=46, Arwnd=106496) "
"1343","46.288620378","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=46, Arwnd=106496) "
"1344","46.336105186","172.16.0.59","172.16.0.58","SCTP","82","DATA (TSN=46) "
"1345","46.336105600","172.16.0.59","172.16.0.58","SCTP","82","DATA (TSN=46) (retransmission) "
"1346","46.336525054","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=46, Arwnd=106496) DATA (TSN=46) "
"1347","46.336525171","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=46, Arwnd=106496) DATA (TSN=46) (retransmission) "
"1348","46.390855397","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"1349","46.390855604","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"1350","46.392427455","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"1351","46.392427630","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"1352","46.525534347","JuniperN_c6:6b:c1","Broadcast","ARP","64","ARP Announcement for 172.16.10.209"
"1353","46.525534526","JuniperN_c6:6b:c1","Broadcast","ARP","64","ARP Announcement for 172.16.10.209"
"1354","46.539354810","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=46, Arwnd=106496) "
"1355","46.539354984","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=46, Arwnd=106496) "
"1356","46.561120949","172.16.0.142","172.16.0.255","NBNS","110","Registration NB AB1-209-R1S5<00>"
"1357","46.561121124","172.16.0.142","172.16.0.255","NBNS","110","Registration NB AB1-209-R1S5<00>"
"1358","46.561164473","172.16.0.142","172.16.0.255","NBNS","110","Registration NB CS-LABS<00>"
"1359","46.561164588","172.16.0.142","172.16.0.255","NBNS","110","Registration NB CS-LABS<00>"
"1360","46.561242168","172.16.0.142","172.16.0.255","NBNS","110","Registration NB AB1-209-R1S5<20>"
"1361","46.561242327","172.16.0.142","172.16.0.255","NBNS","110","Registration NB AB1-209-R1S5<20>"
"1362","46.685143187","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"1363","46.685143394","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"1364","46.732380758","0.0.0.0","255.255.255.255","DHCP","372","DHCP Request  - Transaction ID 0xf6b6b8cd"
"1365","46.732380972","0.0.0.0","255.255.255.255","DHCP","372","DHCP Request  - Transaction ID 0xf6b6b8cd"
"1366","46.740482107","172.16.0.100","255.255.255.255","DHCP","349","DHCP ACK      - Transaction ID 0xf6b6b8cd"
"1367","46.740482282","172.16.0.100","255.255.255.255","DHCP","349","DHCP ACK      - Transaction ID 0xf6b6b8cd"
"1368","46.749978898","Dell_4d:dc:aa","Broadcast","ARP","60","Who has 172.16.0.1? Tell 172.16.0.142"
"1369","46.749979106","Dell_4d:dc:aa","Broadcast","ARP","60","Who has 172.16.0.1? Tell 172.16.0.142"
"1370","46.766497367","Dell_4d:dc:aa","Broadcast","ARP","60","Who has 172.16.0.97? Tell 172.16.0.142"
"1371","46.766497606","Dell_4d:dc:aa","Broadcast","ARP","60","Who has 172.16.0.97? Tell 172.16.0.142"
"1372","46.828143264","Netgear_75:fa:7a","Broadcast","LOOP","60","No valid function found"
"1373","46.828143452","Netgear_75:fa:7a","Broadcast","LOOP","60","No valid function found"
"1374","46.965327673","Netgear_75:f9:f3","Broadcast","LOOP","60","No valid function found"
"1375","46.965328198","Netgear_75:f9:f3","Broadcast","LOOP","60","No valid function found"
"1376","46.981777453","Dell_4d:dc:aa","Broadcast","ARP","60","Who has 172.16.0.100? Tell 172.16.0.142"
"1377","46.981777650","Dell_4d:dc:aa","Broadcast","ARP","60","Who has 172.16.0.100? Tell 172.16.0.142"
"1378","47.047970717","172.16.0.126","224.0.0.251","MDNS","106","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"1379","47.047970898","172.16.0.126","224.0.0.251","MDNS","106","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"1380","47.088183937","172.16.0.58","172.16.0.59","SCTP","70","DATA (TSN=47) "
"1381","47.088184113","172.16.0.58","172.16.0.59","SCTP","70","DATA (TSN=47) (retransmission) "
"1382","47.088563395","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=47, Arwnd=106496) DATA (TSN=47) "
"1383","47.088563566","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=47, Arwnd=106496) DATA (TSN=47) (retransmission) "
"1384","47.106181595","Dell_50:04:0a","Broadcast","ARP","60","Who has 172.16.0.142? Tell 172.16.0.52"
"1385","47.106181757","Dell_50:04:0a","Broadcast","ARP","60","Who has 172.16.0.142? Tell 172.16.0.52"
"1386","47.140797135","Dell_4d:dc:aa","Broadcast","ARP","60","Who has 172.16.0.1? Tell 172.16.0.142"
"1387","47.140797311","Dell_4d:dc:aa","Broadcast","ARP","60","Who has 172.16.0.1? Tell 172.16.0.142"
"1388","47.265038935","Netgear_16:1a:25","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:09:7c:2d:d6:40  Cost = 225008  Port = 0x8001"
"1389","47.265458989","Netgear_16:1a:25","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:09:7c:2d:d6:40  Cost = 225008  Port = 0x8002"
"1390","47.292608937","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=47, Arwnd=106496) "
"1391","47.292609143","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=47, Arwnd=106496) "
"1392","47.325500377","172.16.0.142","172.16.0.255","NBNS","110","Registration NB AB1-209-R1S5<20>"
"1393","47.325500606","172.16.0.142","172.16.0.255","NBNS","110","Registration NB AB1-209-R1S5<20>"
"1394","47.325500684","172.16.0.142","172.16.0.255","NBNS","110","Registration NB CS-LABS<00>"
"1395","47.325500762","172.16.0.142","172.16.0.255","NBNS","110","Registration NB CS-LABS<00>"
"1396","47.325500839","172.16.0.142","172.16.0.255","NBNS","110","Registration NB AB1-209-R1S5<00>"
"1397","47.325500920","172.16.0.142","172.16.0.255","NBNS","110","Registration NB AB1-209-R1S5<00>"
"1398","47.338056559","172.16.0.59","172.16.0.58","SCTP","70","DATA (TSN=47) "
"1399","47.338056782","172.16.0.59","172.16.0.58","SCTP","70","DATA (TSN=47) (retransmission) "
"1400","47.338466607","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=47, Arwnd=106496) DATA (TSN=47) "
"1401","47.338466697","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=47, Arwnd=106496) DATA (TSN=47) (retransmission) "
"1402","47.383201983","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"1403","47.383202158","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"1404","47.386096095","Dell_50:03:f5","Broadcast","ARP","60","Who has 172.16.0.80? Tell 172.16.0.113"
"1405","47.386096121","Dell_50:03:f5","Broadcast","ARP","60","Who has 172.16.0.80? Tell 172.16.0.113"
"1406","47.401837202","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"1407","47.401837369","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"1408","47.499464342","fe80::c472:df28:a117:7bb2","ff02::2","ICMPv6","70","Router Solicitation from a4:bb:6d:4d:dc:aa"
"1409","47.499464539","fe80::c472:df28:a117:7bb2","ff02::2","ICMPv6","70","Router Solicitation from a4:bb:6d:4d:dc:aa"
"1410","47.525902305","JuniperN_c6:6b:c1","Broadcast","ARP","64","ARP Announcement for 172.16.10.209"
"1411","47.525902503","JuniperN_c6:6b:c1","Broadcast","ARP","64","ARP Announcement for 172.16.10.209"
"1412","47.539385273","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=47, Arwnd=106496) "
"1413","47.539385448","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=47, Arwnd=106496) "
"1414","47.685025378","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"1415","47.685025569","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"1416","47.976339403","Netgear_75:f9:f3","Broadcast","LOOP","60","No valid function found"
"1417","47.976339788","Netgear_75:f9:f3","Broadcast","LOOP","60","No valid function found"
"1418","48.089998857","172.16.0.58","172.16.0.59","SCTP","70","DATA (TSN=48) "
"1419","48.089999145","172.16.0.58","172.16.0.59","SCTP","70","DATA (TSN=48) (retransmission) "
"1420","48.090332329","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=48, Arwnd=106496) DATA (TSN=48) "
"1421","48.090332424","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=48, Arwnd=106496) DATA (TSN=48) (retransmission) "
"1422","48.090940266","172.16.0.142","172.16.0.255","NBNS","110","Registration NB AB1-209-R1S5<00>"
"1423","48.090940426","172.16.0.142","172.16.0.255","NBNS","110","Registration NB AB1-209-R1S5<00>"
"1424","48.090940504","172.16.0.142","172.16.0.255","NBNS","110","Registration NB CS-LABS<00>"
"1425","48.090940583","172.16.0.142","172.16.0.255","NBNS","110","Registration NB CS-LABS<00>"
"1426","48.090940661","172.16.0.142","172.16.0.255","NBNS","110","Registration NB AB1-209-R1S5<20>"
"1427","48.090940738","172.16.0.142","172.16.0.255","NBNS","110","Registration NB AB1-209-R1S5<20>"
"1428","48.221381902","Dell_4d:dc:aa","Broadcast","ARP","60","Who has 172.16.0.54? Tell 172.16.0.142"
"1429","48.221382078","Dell_4d:dc:aa","Broadcast","ARP","60","Who has 172.16.0.54? Tell 172.16.0.142"
"1430","48.292588556","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=48, Arwnd=106496) "
"1431","48.292588730","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=48, Arwnd=106496) "
"1432","48.301245808","VMware_45:3c:fc","Broadcast","ARP","60","Who has 172.16.0.91? Tell 172.16.0.100"
"1433","48.301245986","VMware_45:3c:fc","Broadcast","ARP","60","Who has 172.16.0.91? Tell 172.16.0.100"
"1434","48.340077797","172.16.0.59","172.16.0.58","SCTP","74","DATA (TSN=48) "
"1435","48.340077973","172.16.0.59","172.16.0.58","SCTP","74","DATA (TSN=48) (retransmission) "
"1436","48.340505537","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=48, Arwnd=106496) DATA (TSN=48) "
"1437","48.340505715","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=48, Arwnd=106496) DATA (TSN=48) (retransmission) "
